Index	X	Y	Z
915	8.43041	439.278	84.1719
916	69.5787	424.469	77.8156
917	114.673	567.368	72.7498
918	64.3831	537.805	77.2885
919	87.0124	545.317	57.0561
920	76.7273	559.236	85.2523
921	111.809	510.069	85.6255
922	138.958	198.749	74.1088
923	282.109	223.642	53.7145
924	281.601	200.805	85.2955
925	327.873	215.544	74.396
926	305.14	175.542	65.2946
927	226.664	284.035	71.148
928	99.8363	29.6747	36.7792
929	250.757	196.809	15.1334
930	87.8997	348.762	8.1515
931	72.0676	335.496	1.66722
932	126.764	400.735	38.0894
933	154.147	407.103	33.3749
934	197.846	419.121	50.9562
935	133.317	165.117	25.1437
936	267.771	223.954	64.9852
937	110.064	262.595	107.302
938	32.5509	346.71	69.7575
939	261.396	147.84	3.6444
940	310.808	206.359	5.67101
941	315.79	66.3134	34.1628
942	299.06	24.7773	38.5118
943	227.369	249.335	75.4007
944	269.803	267.094	57.0558
945	208.003	70.9699	67.4359
946	190.626	33.5552	58.9056
947	170.131	55.0899	45.9266
948	217.995	47.4018	36.6271
949	163.228	45.8564	60.5786
950	44.4759	168.745	76.3253
951	166.677	298.408	101.344
952	150.524	328.622	92.471
953	85.475	436.642	5.11124
954	209.699	321.046	80.0029
955	169.343	363.479	70.949
956	101.522	551.826	79.0343
957	149.113	566.222	98.5992
958	138.052	187.405	123.283
959	180.928	171.295	108.333
960	130.93	182.352	95.2078
961	105.063	398.083	113.588
962	164.672	365.378	128.666
963	119.138	364.825	124.108
964	146.119	358.605	123.705
965	247.934	49.5279	38.2082
966	241.081	16.0283	45.1861
967	237.869	6.65361	58.4286
968	63.6852	52.8662	13.1452
969	74.0836	383.265	1.80231
970	97.3243	122.521	25.8927
971	326.061	185.969	59.4234
972	287.275	243.23	63.8374
973	285.829	50.7542	22.9569
974	198.329	340.933	121.532
975	155.059	356.374	140.449
976	169.769	339.85	134.249
977	174.801	315.677	119.74
978	248.156	316.363	74.1843
979	257.149	324.915	60.6305
980	237.993	349.474	79.6681
981	70.8105	97.6135	48.1246
982	152.898	349.27	59.6204
983	266.176	184.856	38.4944
984	253.634	91.7362	61.083
985	303.378	118.837	50.0395
986	158.833	74.0358	41.1739
987	128.915	72.4167	59.9729
988	79.2223	475.938	7.08926
989	56.175	473.025	14.7201
990	222.927	0.0751284	47.2675
991	185.73	434.654	38.4941
992	312.722	44.8765	72.9841
993	146.218	154.723	57.7063
994	6.93326	456.867	92.2443
995	33.8024	448.937	94.6654
996	12.0523	483.292	85.1775
997	102.672	517.912	39.8123
998	47.4632	482.43	30.0537
999	36.3887	216.079	44.9926
1000	16.002	163.305	56.1523
1001	70.5765	551.727	66.2979
1002	46.2661	44.1845	0.754692
1003	0.974352	38.5142	6.39781
1004	81.2624	273.289	108.335
1005	76.0189	319.882	94.2034
1006	111.469	321.829	101.31
1007	232.503	293.385	88.2803
1008	197.889	299.82	83.5932
1009	1.64232	359.174	4.71623
1010	292.707	247.572	76.8294
1011	116.814	49.2659	40.2357
1012	135.315	48.4296	65.0251
1013	144.092	48.1156	46.7863
1014	82.9412	52.4321	97.9329
1015	66.6438	70.7165	117.253
1016	81.1597	61.0545	86.6076
1017	91.7431	113.248	112.628
1018	113.727	90.7676	108.841
1019	98.9301	174.132	108.283
1020	116.991	227.836	104.173
1021	195.365	443.06	47.4352
1022	165.084	449.65	26.9459
1023	3.62753	134.279	104.964
1024	11.6118	170.617	107.427
1025	182.9	382.343	68.7448
1026	218.348	375.873	54.9202
1027	207.929	252.892	21.4236
1028	36.7393	150.781	112.787
1029	27.7612	209.398	93.6714
1030	105.801	403.345	55.9804
1031	107.941	521.528	108.826
1032	62.2109	509.463	78.244
1033	69.6708	541.715	94.7479
1034	249.033	82.9551	45.0602
1035	293.772	349.613	8.61185
1036	56.8252	270.61	113.165
1037	216.593	8.37934	34.3279
1038	245.741	23.5641	26.0911
1039	258.894	7.01615	52.1602
1040	144.399	546.718	51.6649
1041	126.384	520.323	21.8259
1042	131.498	522.638	35.6833
1043	125.039	260.804	122.572
1044	71.0174	242.758	109.863
1045	146.461	254.78	114.488
1046	104.677	258.8	127.51
1047	60.8933	37.0211	46.9416
1048	61.1536	7.22468	45.7944
1049	63.2666	11.3756	25.1185
1050	38.1506	27.3838	53.9364
1051	4.55266	124.544	63.4962
1052	191.193	11.1787	52.2411
1053	158.614	28.8199	42.1511
1054	218.152	56.9881	46.4492
1055	325.404	13.6601	48.3181
1056	202.23	398.77	39.0104
1057	215.344	293.099	107.97
1058	189.719	302.344	109.332
1059	170.751	248.492	107.262
1060	158.185	68.5158	28.313
1061	47.7748	234.028	96.2836
1062	216.448	30.7585	54.8243
1063	292.47	64.0541	87.5387
1064	298.198	34.9652	65.9909
1065	272.774	47.4775	83.4542
1066	231.231	273.26	60.3817
1067	149.076	381.318	76.1395
1068	168.83	365.236	82.7638
1069	299.297	183.551	78.5363
1070	310.7	204.633	58.1293
1071	255.418	287.289	77.8925
1072	231.714	268.637	92.6876
1073	135.889	473.749	134.319
1074	112.584	509.177	125.358
1075	139.616	510.323	133.324
1076	111.46	481.333	128.52
1077	55.2851	236.381	127.099
1078	49.1252	311.47	117.363
1079	52.8791	281.669	130.102
1080	33.0429	281.023	107.732
1081	173.34	506.512	81.9223
1082	172.78	525.384	93.8709
1083	156.404	537.797	84.4119
1084	157.149	526.623	102.425
1085	120.829	44.7001	52.1818
1086	134.986	41.6406	29.0687
1087	96.699	144.355	10.183
1088	171.358	48.8002	6.88395
1089	253.756	253.009	51.6126
1090	113.087	380.793	131.953
1091	93.3267	422.182	126.562
1092	80.8212	417.912	106.433
1093	101.061	415.836	100.894
1094	93.6925	426.558	114.67
1095	122.694	25.236	35.9614
1096	42.0882	529.937	83.2802
1097	96.9599	544.478	98.6444
1098	29.7579	558.464	96.8898
1099	38.0591	528.907	99.1031
1100	65.6618	566.103	103.139
1101	60.2552	528.761	112.478
1102	180.025	559.468	74.6847
1103	167.954	550.762	94.3186
1104	152.96	579.266	75.9895
1105	27.8607	546.392	68.009
1106	96.2443	575.831	59.5851
1107	48.6794	563.802	63.8221
1108	45.6804	579.462	77.1209
1109	103.127	550.721	63.9522
1110	291.644	222.498	76.4318
1111	323.758	205.463	92.2713
1112	304.115	232.662	89.1957
1113	327.423	236.148	68.9267
1114	88.2332	413.655	83.5306
1115	86.7966	384.977	101.87
1116	282.824	86.861	32.8075
1117	70.4269	292.626	1.35217
1118	27.0168	330.58	0.985998
1119	157.969	183.01	101.388
1120	91.7937	507.523	11.6032
1121	88.4016	455.216	14.752
1122	264.984	209.753	93.5869
1123	234.921	194.693	109.443
1124	48.4588	425.126	106.981
1125	34.6487	470.581	89.7962
1126	110.34	405.377	72.798
1127	155.594	136.247	109.409
1128	163.388	157.77	126.419
1129	191.23	156.915	95.1703
1130	215.666	161.772	106.353
1131	191.351	203.453	117.673
1132	247.232	322.313	50.2828
1133	238.859	309.798	64.2694
1134	2.5993	131.587	83.8663
1135	235.863	158.309	95.6658
1136	231.003	156.524	83.5124
1137	275.599	152.84	84.8577
1138	18.3785	263.478	139.893
1139	73.7947	311.014	128.035
1140	79.8282	292.587	137.219
1141	23.0182	283.627	125.373
1142	82.3863	253.663	133.385
1143	291.245	287.248	61.3473
1144	89.6635	39.3799	2.41104
1145	0.2968	222.109	59.8199
1146	42.6135	267.056	47.6658
1147	22.3679	230.033	63.8394
1148	254.262	355.439	52.1863
1149	229.117	417.595	57.4378
1150	254.26	381.527	47.6003
1151	243.874	406.163	74.7797
1152	219.542	446.849	33.9043
1153	186.572	443.02	62.1621
1154	207.984	451.723	59.5206
1155	185.505	468.455	32.1737
1156	208.966	422.092	30.195
1157	2.06125	178.357	117.014
1158	7.60123	402.365	34.3353
1159	347.217	230.075	63.8676
1160	216.794	417.728	40.7658
1161	220.614	448.507	48.1271
1162	14.3328	472.352	31.8764
1163	11.4431	440.612	14.8845
1164	103.707	197.477	107.627
1165	126.591	150.702	108.432
1166	151.601	456.429	83.2352
1167	176.459	480.75	61.9197
1168	167.197	434.428	81.5505
1169	21.901	259.527	80.3244
1170	1.69035	238.765	74.9996
1171	267.117	378.646	63.9152
1172	312.502	139.5	77.8857
1173	325.372	135.641	51.5081
1174	245.683	362.856	98.3665
1175	265.876	367.751	92.9508
1176	126.532	10.8519	45.0328
1177	36.8165	465.233	74.9894
1178	110.477	215.942	70.5024
1179	170.583	177.958	121.673
1180	186.285	131.771	103.287
1181	184.083	147.657	114.079
1182	121.286	523.383	45.3493
1183	154.231	567.451	48.9998
1184	160.545	552.647	61.5793
1185	93.3283	561.895	46.5136
1186	47.2791	77.0118	77.5778
1187	92.049	44.4786	71.1577
1188	93.7327	80.9864	83.1658
1189	91.6982	33.8043	92.4626
1190	62.5208	57.4754	76.1919
1191	133	107.917	50.7193
1192	181.936	113.021	62.2291
1193	164.361	145.347	142.643
1194	196.665	184.061	129.758
1195	198.374	170.389	118.036
1196	297.115	128.113	95.7248
1197	327.339	164.715	77.5502
1198	303.486	159.062	73.7501
1199	343.75	125.12	80.4194
1200	148.315	481.359	78.894
1201	189.506	449.829	96.6103
1202	51.512	517.268	59.0397
1203	51.3844	492.375	68.4989
1204	15.5557	130.716	92.4978
1205	208.922	96.973	64.505
1206	275.792	363.546	34.7119
1207	326.846	332.938	31.189
1208	77.0066	525.599	48.1984
1209	73.6168	463.396	25.6911
1210	89.9767	359.759	127.394
1211	69.6635	361.53	119.488
1212	208.337	342.485	92.8442
1213	223.464	374.387	94.2271
1214	184.048	107.535	105.418
1215	209.471	138.492	99.7493
1216	201.36	97.1224	94.925
1217	215.257	131.446	113.972
1218	156.314	98.4577	105.162
1219	335.033	95.0278	89.7337
1220	341.592	120.895	92.5207
1221	134.991	441.26	14.3326
1222	338.094	70.4549	38.9047
1223	343.026	72.8527	8.00211
1224	137.23	417.199	83.863
1225	136.831	481.157	3.41967
1226	257.8	12.1076	69.3155
1227	208.59	210.892	22.6229
1228	277.729	85.0344	93.4019
1229	313.158	77.6523	87.1734
1230	267.749	103.399	85.1964
1231	129.566	175.559	52.6278
1232	103.363	568.603	95.6744
1233	237.673	102.137	77.618
1234	225.04	125.87	84.571
1235	219.693	133.602	71.1855
1236	236.01	111.001	95.2443
1237	268.179	132.386	94.0497
1238	133.308	576.003	84.6432
1239	21.122	310.157	119.854
1240	45.0682	263.551	91.0836
1241	14.5462	286.471	93.9174
1242	115.499	75.2984	86.6388
1243	116.651	91.8482	71.3978
1244	72.2028	14.2498	55.4051
1245	87.5551	589.444	70.1806
1246	196.421	531.406	63.6454
1247	182.582	73.2338	68.4728
1248	169.366	104.168	79.0969
1249	124.534	114.612	67.729
1250	8.28445	87.5545	66.9861
1251	69.0691	64.5255	65.5525
1252	55.977	79.4654	54.4655
1253	311.606	270.743	64.6709
1254	322.411	254.816	55.1362
1255	262.436	0.586399	28.5895
1256	274.722	24.8296	12.6615
1257	275.48	31.4426	28.8722
1258	207.318	71.4126	54.4559
1259	155.819	6.24609	14.0263
1260	309.337	287.573	46.3136
1261	308.256	308.014	54.6991
1262	290.798	260.288	49.9345
1263	279.904	307.302	55.7928
1264	91.1204	230.541	116.089
1265	83.8604	274.381	124.668
1266	373.922	255.439	26.339
1267	90.5512	388.244	130.423
1268	183.148	518.003	104.978
1269	161.397	544.148	112.237
1270	139.774	542.668	98.0881
1271	188.381	537.359	80.9835
1272	193.02	538.303	94.9416
1273	333.869	63.4682	68.3293
1274	340.863	34.9475	65.1432
1275	312.531	6.82467	71.1267
1276	274.161	50.1229	72.4825
1277	77.8925	91.8088	62.1404
1278	70.9615	208.776	100.914
1279	80.1881	176.044	101.561
1280	25.6672	54.4489	0.539956
1281	72.2657	376.517	91.1554
1282	93.6958	355.406	77.7159
1283	83.093	154.936	116.24
1284	342.071	334.449	16.0259
1285	302.808	370.43	36.778
1286	348.589	338.344	42.2652
1287	332.257	370.845	22.8186
1288	349.6	316.391	38.0415
1289	323.546	285.081	23.3346
1290	248.689	27.658	77.9197
1291	275.822	50.724	99.9142
1292	300.173	24.8863	92.172
1293	258.74	31.3945	97.0335
1294	238.971	63.3464	84.8976
1295	283.342	10.2337	89.6201
1296	282.368	27.8104	78.0978
1297	336.691	42.9978	53.1263
1298	292.678	93.5374	66.4822
1299	274.277	68.5798	2.46478
1300	296.802	62.1173	0.682978
1301	157.671	209.734	127.066
1302	195.711	143.976	128.428
1303	181.959	167.502	135.037
1304	277.179	124.094	72.2032
1305	64.3368	3.92318	4.23333
1306	62.8221	236.986	71.5341
1307	191.533	266.028	108.136
1308	83.2458	64.7467	2.61101
1309	265.225	75.2026	80.3003
1310	46.1464	456.539	107.836
1311	43.3597	492.272	95.4623
1312	62.4158	475.359	87.8623
1313	331.173	276.183	72.4124
1314	324.049	251.112	81.483
1315	54.5894	349.307	11.2786
1316	158.895	28.233	25.8751
1317	253.883	197.38	83.9367
1318	143.581	61.6575	75.1859
1319	139.19	17.3487	59.4929
1320	200.483	44.7022	70.1075
1321	323.25	183.969	107.778
1322	343.179	218.51	92.348
1323	345.644	173.495	91.5565
1324	337.198	204.67	104.871
1325	351.818	214.464	77.0976
1326	5.41876	300.78	18.0521
1327	330.562	120.346	60.0723
1328	156.542	495.126	4.31275
1329	150.316	449.686	7.17809
1330	168.44	575.257	85.0705
1331	134.365	597.2	93.0912
1332	304.335	27.5283	10.0622
1333	313.834	81.4433	0.325996
1334	326.307	43.2537	2.89845
1335	4.92472	276.641	23.5276
1336	191.882	393.546	78.1491
1337	200.08	378.288	101.706
1338	218.179	248.298	99.173
1339	326.774	61.9471	20.8461
1340	299.822	9.19094	21.282
1341	239.696	352.528	34.3944
1342	62.0996	316.615	141.055
1343	68.6099	344.891	132.981
1344	95.7577	320.115	128.626
1345	70.2361	332.747	122.159
1346	109.15	18.8492	57.7285
1347	213.86	401.974	63.3235
1348	215.465	409.87	85.2002
1349	201.734	451.334	80.2667
1350	196.89	483.691	54.1091
1351	188.144	410.216	70.6425
1352	208.322	473.537	72.8262
1353	47.6897	489.827	50.0502
1354	268.363	329.778	71.961
1355	162.138	474.771	39.1819
1356	177.351	492.457	36.3393
1357	271.498	219.228	122.471
1358	234.273	221.839	129.784
1359	240.016	199.992	125.507
1360	254.168	210.868	106.775
1361	269.719	227.642	111.763
1362	234.379	170.665	112.526
1363	209.659	235.378	124.403
1364	137.347	15.5192	26.0948
1365	126.536	294.609	131.109
1366	105.103	272.303	143.813
1367	102.143	195.472	127.881
1368	109.652	218.26	130.047
1369	145.477	505.905	29.1372
1370	157.344	481.094	14.9436
1371	16.797	449.758	105.414
1372	13.3278	494.704	101.902
1373	99.4304	237.472	85.0478
1374	79.1894	234.343	91.5149
1375	248.031	134.736	108.921
1376	249.394	183.203	132.148
1377	237.209	260.056	139.872
1378	217.088	238.443	143.097
1379	263.237	253.669	126.023
1380	244.367	193.08	145.693
1381	80.0822	472.193	74.0975
1382	109.551	467.906	0.954942
1383	69.5659	535.112	31.6327
1384	90.8333	62.5176	57.3384
1385	106.447	42.1347	62.1425
1386	97.7577	550.814	31.8829
1387	151.481	322.777	143.261
1388	198.918	316.273	122.345
1389	202.142	343.741	139.258
1390	84.6672	144.025	60.846
1391	60.499	277.713	147.375
1392	15.2866	290.93	138.973
1393	311.392	217.949	112.721
1394	337.988	171.977	117.183
1395	350.316	234.94	102.567
1396	210.306	541.857	78.3208
1397	189.232	559.989	54.3015
1398	279.538	356.118	52.9977
1399	278.699	403.107	59.5184
1400	279.465	10.0803	59.2492
1401	147.245	208.295	95.4263
1402	340.653	253.023	63.8219
1403	342.843	241.516	44.1451
1404	279.174	21.2456	45.3937
1405	327.096	24.5117	25.1433
1406	107.419	353.22	138.061
1407	154.28	300.155	129.151
1408	60.8327	239.877	14.6118
1409	339.813	150.169	5.67878
1410	53.7261	324.72	11.8437
1411	154.895	255.487	127.438
1412	157.332	230.764	122.113
1413	119.837	237.452	133.937
1414	12.4632	319.257	7.6106
1415	19.8231	493.575	56.1641
1416	160.921	519.071	61.2057
1417	244.834	39.6785	5.75913
1418	296.465	77.2415	11.2962
1419	11.7677	251.095	130.302
1420	39.9935	292.415	150.554
1421	9.80549	276.448	153.437
1422	39.6798	245.613	146.268
1423	26.8105	218.733	142.3
1424	23.1694	254.235	157.656
1425	63.5891	260.698	123.085
1426	51.7971	207.589	151.63
1427	285.874	22.9604	108.439
1428	335.47	11.5542	92.0572
1429	331.022	38.388	82.2042
1430	29.6988	324.774	162.028
1431	41.2875	335.877	154.057
1432	9.40653	314.292	143.297
1433	81.7613	541.408	108.797
1434	82.2947	571.662	118.474
1435	83.4268	581.524	90.0422
1436	70.7943	598.771	107.299
1437	46.2619	564.143	109.084
1438	30.6212	585.431	99.5997
1439	317.906	115.744	78.2859
1440	343.519	114.548	70.0261
1441	81.8361	311.125	153.905
1442	61.1332	248.125	139.569
1443	4.25019	295.007	57.8976
1444	258.271	353.723	107.413
1445	245.133	407.495	101.498
1446	225.317	329.909	107.962
1447	237.987	395.392	89.8569
1448	312.141	38.5551	103.873
1449	343.867	263.204	52.7383
1450	336.494	218.058	47.5703
1451	190.195	118.915	142.836
1452	212.345	162.134	134.951
1453	263.01	336.186	43.1528
1454	123.153	559.51	92.399
1455	139.378	567.295	68.5625
1456	122.941	562.319	103.576
1457	88.2712	308.092	119.957
1458	50.8263	108.045	45.5544
1459	83.8902	131.207	46.3561
1460	9.30405	534.947	108.166
1461	5.22386	551.546	98.8295
1462	5.23561	493.964	31.3556
1463	190.846	409.574	91.2136
1464	159.112	437.817	66.1708
1465	159.291	403.195	85.9869
1466	113.834	351.848	40.1741
1467	1.72123	248.165	38.4548
1468	10.0583	277.919	43.1129
1469	24.8865	161.062	132.365
1470	36.6335	129.717	132.108
1471	75.7723	132.458	126.3
1472	170.136	147.846	96.1634
1473	182.769	104.664	118.008
1474	30.3015	1.55236	14.3718
1475	188.615	512.707	74.1582
1476	52.3207	354.147	100.189
1477	67.6434	572.105	73.2509
1478	63.4434	595.737	50.9973
1479	106.178	587.23	49.1414
1480	89.615	617.098	50.5108
1481	183.968	401.534	1.96066
1482	265.06	412.389	70.9471
1483	91.0137	22.0872	50.2124
1484	79.0297	39.6168	56.7896
1485	137.537	209.567	111.176
1486	171.907	200.654	103.826
1487	209.378	154.865	88.747
1488	158.732	123.09	96.6266
1489	109.416	140.626	74.814
1490	191.625	336.235	156.337
1491	183.032	304.082	132.876
1492	222.181	359.83	128.336
1493	219.601	311.479	138.815
1494	233.889	356.602	144.307
1495	200.913	382.718	136.381
1496	312.503	164.181	95.5033
1497	341.759	142.228	66.1497
1498	70.7417	324.845	45.1503
1499	327.715	1.96661	60.825
1500	242.921	403.343	40.4764
1501	234.406	423.231	29.9841
1502	180.884	476.815	12.6509
1503	163.062	516.89	12.8113
1504	132.648	526.367	1.05925
1505	194.809	344.86	78.0267
1506	0.434914	512.836	98.0393
1507	11.9452	492.424	113.604
1508	221.325	20.6262	87.0855
1509	225.67	6.07484	73.9345
1510	224.24	43.7051	75.8156
1511	117.393	125.45	126.914
1512	60.2885	44.504	89.5842
1513	55.2891	72.0182	95.5947
1514	33.3457	44.8472	64.5374
1515	16.9809	49.3349	77.0634
1516	192.333	209.036	133.783
1517	171.822	189.693	132.49
1518	184.68	194.928	143.703
1519	142.857	157.624	135.881
1520	191.786	164.984	151.304
1521	274.576	387.886	16.4011
1522	182.624	397.771	100.493
1523	173.929	374.629	97.7068
1524	160.429	365.577	113.402
1525	348.905	201.313	62.4096
1526	77.4871	15.5562	69.9864
1527	99.4592	18.7886	69.2893
1528	58.8974	2.12907	73.7297
1529	119.471	435.756	43.1209
1530	340.599	26.8881	99.7388
1531	309.293	311.976	40.5597
1532	243.683	63.1248	99.1535
1533	224.771	44.4575	100.226
1534	119.23	549.055	42.4857
1535	257.634	292.183	29.1112
1536	116.244	593.057	39.9721
1537	127.959	575.377	49.384
1538	156.854	541.812	36.0014
1539	33.9286	0.545567	1.39136
1540	115.804	466.833	94.1169
1541	56.321	453.023	80.5403
1542	193.851	18.1331	10.1885
1543	66.9507	253.892	152.969
1544	51.2382	225.297	163.922
1545	130.449	334.297	136.831
1546	110.004	325.235	140.011
1547	114.529	335.062	118.09
1548	210.023	253.451	112.826
1549	217.18	264.691	129.151
1550	78.0558	283.788	155.143
1551	106.852	290.94	123.202
1552	209.879	18.6444	65.2195
1553	248.569	4.64244	6.43931
1554	7.91816	193.187	77.0573
1555	74.7755	466.969	97.4701
1556	305.324	374.218	56.483
1557	282.224	412.218	42.0245
1558	298.409	440.504	59.8918
1559	256.696	412.457	50.844
1560	103.859	51.6948	79.7127
1561	71.153	39.4673	105.379
1562	92.9599	16.8122	100.238
1563	38.9821	52.5828	96.9092
1564	79.9955	40.304	117.939
1565	71.8311	82.4697	89.8178
1566	222.568	497.82	79.6958
1567	65.5231	355.382	109.242
1568	7.0329	19.4967	59.4367
1569	34.9422	29.3467	39.7994
1570	49.1683	25.184	68.6372
1571	19.399	43.2806	54.7948
1572	58.9259	495.192	18.5802
1573	92.3194	528.873	16.9691
1574	82.8393	587.703	40.5593
1575	184.374	593.379	80.3743
1576	156.597	615.221	64.8637
1577	361.299	307.899	14.2665
1578	314.673	280.645	2.35746
1579	19.3152	241.745	120.577
1580	339.695	194.722	25.8136
1581	340.08	188.18	51.0277
1582	338.447	299.573	28.7553
1583	370.611	290.081	44.9619
1584	350.675	264.094	20.7334
1585	44.1338	173.097	110.903
1586	14.9343	349.165	110.753
1587	208.131	149.31	145.417
1588	63.8751	400.133	95.7602
1589	19.1001	487.925	42.733
1590	49.2951	216.7	135.583
1591	17.5275	191.265	156.472
1592	38.763	252.078	130.959
1593	4.17171	210.861	154.862
1594	2.20552	233.342	135.664
1595	109.011	50.9004	97.3552
1596	78.0204	33.0936	81.5227
1597	125.756	23.1202	76.5143
1598	141.432	68.046	87.321
1599	47.1517	202.143	100.91
1600	20.514	232.928	91.5375
1601	1.65914	209.451	110.299
1602	33.0675	238.857	83.0306
1603	36.8153	206.594	75.5265
1604	148.844	163.097	79.5632
1605	124.708	277.869	114.838
1606	12.8824	375.383	107.695
1607	23.2142	339.654	124.677
1608	6.55961	332.196	117.23
